,date,balance,account
1230,2024-01-14,18628.230000000003,Account #2222
1231,2024-01-16,18509.530000000002,Account #2222
1232,2024-01-17,18256.780000000002,Account #2222
1233,2024-01-18,18256.780000000002,Account #2222
1234,2024-01-19,18117.370000000003,Account #2222
1235,2024-01-20,17873.31,Account #2222
1236,2024-01-21,17873.31,Account #2222
1237,2024-01-24,17628.27,Account #2222
1238,2024-01-26,17628.27,Account #2222
1239,2024-01-27,17570.28,Account #2222
1240,2024-01-28,17337.8,Account #2222
1241,2024-01-29,17237.93,Account #2222
1242,2024-01-30,17791.47,Account #2222
1243,2024-01-31,17723.31,Account #2222
1244,2024-02-01,17479.550000000003,Account #2222
1245,2024-02-03,17050.910000000003,Account #2222
1246,2024-02-04,17050.910000000003,Account #2222
1247,2024-02-05,17050.910000000003,Account #2222
1248,2024-02-06,17050.910000000003,Account #2222
1249,2024-02-07,16982.190000000002,Account #2222
1250,2024-02-09,16982.190000000002,Account #2222
1251,2024-02-10,16982.190000000002,Account #2222
1252,2024-02-11,16982.190000000002,Account #2222
1253,2024-02-12,16925.72,Account #2222
1254,2024-02-13,16925.72,Account #2222
1255,2024-02-14,16705.850000000002,Account #2222
1256,2024-02-15,16429.88,Account #2222
1257,2024-02-17,16016.09,Account #2222
1258,2024-02-18,16016.09,Account #2222
1259,2024-02-19,15890.43,Account #2222
1260,2024-02-21,15772.800000000001,Account #2222
1261,2024-02-22,15755.830000000002,Account #2222
1262,2024-02-23,15755.830000000002,Account #2222
1263,2024-02-24,15755.830000000002,Account #2222
1264,2024-02-25,15755.830000000002,Account #2222
1265,2024-02-26,15647.240000000002,Account #2222
1266,2024-02-27,15582.850000000002,Account #2222
1267,2024-02-29,15582.850000000002,Account #2222
1268,2024-03-01,15406.160000000002,Account #2222
1269,2024-03-02,15406.160000000002,Account #2222
1270,2024-03-03,15153.380000000001,Account #2222
1271,2024-03-04,27153.38,Account #2222
1272,2024-03-05,26686.45,Account #2222
1273,2024-03-06,25690.9,Account #2222
1274,2024-03-07,25659.640000000003,Account #2222
1275,2024-03-09,25599.020000000004,Account #2222
1276,2024-03-11,25634.860000000004,Account #2222
1277,2024-03-12,24860.150000000005,Account #2222
1278,2024-03-14,24826.950000000004,Account #2222
1279,2024-03-15,24826.950000000004,Account #2222
1280,2024-03-16,24628.040000000005,Account #2222
1281,2024-03-17,24504.730000000003,Account #2222
1282,2024-03-18,24106.180000000004,Account #2222
1283,2024-03-19,23899.480000000003,Account #2222
1284,2024-03-20,23753.83,Account #2222
1285,2024-03-22,23667.84,Account #2222
1286,2024-03-24,22749.420000000002,Account #2222
1287,2024-03-25,22749.420000000002,Account #2222
1288,2024-03-26,22749.420000000002,Account #2222
1289,2024-03-28,22749.420000000002,Account #2222
1290,2024-03-29,22749.420000000002,Account #2222
1291,2024-03-30,21896.9,Account #2222
1292,2024-03-31,21837.11,Account #2222
1293,2024-04-01,21837.11,Account #2222
1294,2024-04-02,21837.11,Account #2222
1295,2024-04-03,21380.33,Account #2222
1296,2024-04-04,21380.33,Account #2222
1297,2024-04-05,21380.33,Account #2222
1298,2024-04-06,21311.880000000005,Account #2222
1299,2024-04-07,21195.490000000005,Account #2222
1300,2024-04-08,21195.490000000005,Account #2222
1301,2024-04-11,21115.410000000003,Account #2222
1302,2024-04-12,21115.410000000003,Account #2222
1303,2024-04-13,20936.760000000002,Account #2222
1304,2024-04-14,20885.120000000003,Account #2222
1305,2024-04-15,20885.120000000003,Account #2222
1306,2024-04-16,20816.320000000003,Account #2222
1307,2024-04-17,20761.08,Account #2222
1308,2024-04-18,20761.08,Account #2222
1309,2024-04-19,20761.08,Account #2222
1310,2024-04-21,20761.08,Account #2222
1311,2024-04-23,19755.690000000002,Account #2222
1312,2024-04-24,19755.690000000002,Account #2222
1313,2024-04-25,19405.620000000003,Account #2222
1314,2024-04-26,19366.710000000003,Account #2222
1315,2024-04-27,19197.2,Account #2222
1316,2024-04-28,19172.75,Account #2222
1317,2024-04-29,18481.86,Account #2222
1318,2024-05-01,30481.86,Account #2222
1319,2024-05-02,30481.86,Account #2222
1320,2024-05-03,30320.260000000002,Account #2222
1321,2024-05-05,30320.260000000002,Account #2222
1322,2024-05-06,30156.660000000003,Account #2222
1323,2024-05-07,30156.660000000003,Account #2222
1324,2024-05-09,30156.660000000003,Account #2222
1325,2024-05-10,30156.660000000003,Account #2222
1326,2024-05-11,30156.660000000003,Account #2222
1327,2024-05-13,30156.660000000003,Account #2222
1328,2024-05-14,30156.660000000003,Account #2222
1329,2024-05-15,30041.850000000002,Account #2222
1330,2024-05-16,29811.200000000004,Account #2222
1331,2024-05-17,29779.040000000005,Account #2222
1332,2024-05-18,29739.030000000006,Account #2222
1333,2024-05-19,29685.130000000005,Account #2222
1334,2024-05-20,29685.130000000005,Account #2222
1335,2024-05-21,29685.130000000005,Account #2222
1336,2024-05-22,29685.130000000005,Account #2222
1337,2024-05-23,29632.580000000005,Account #2222
1338,2024-05-24,29057.050000000007,Account #2222
1339,2024-05-27,29057.050000000007,Account #2222
1340,2024-05-28,29057.050000000007,Account #2222
1341,2024-05-29,28736.890000000007,Account #2222
1342,2024-05-30,28694.590000000007,Account #2222
1343,2024-05-31,28597.13000000001,Account #2222
1344,2024-06-01,28477.13000000001,Account #2222
1345,2024-06-02,28329.980000000007,Account #2222
1346,2024-06-03,40329.98000000001,Account #2222
1347,2024-06-04,40329.98000000001,Account #2222
1348,2024-06-07,40329.98000000001,Account #2222
1349,2024-06-08,40329.98000000001,Account #2222
1350,2024-06-09,40329.98000000001,Account #2222
1351,2024-06-10,40329.98000000001,Account #2222
1352,2024-06-11,40329.98000000001,Account #2222
1353,2024-06-13,40161.76000000001,Account #2222
1354,2024-06-14,40355.350000000006,Account #2222
1355,2024-06-15,40355.350000000006,Account #2222
1356,2024-06-16,40355.350000000006,Account #2222
1357,2024-06-17,39789.22000000001,Account #2222
1358,2024-06-18,38985.26000000001,Account #2222
1359,2024-06-19,38985.26000000001,Account #2222
1360,2024-06-20,38985.26000000001,Account #2222
1361,2024-06-22,38770.90000000001,Account #2222
1362,2024-06-24,38770.90000000001,Account #2222
1363,2024-06-25,38231.100000000006,Account #2222
1364,2024-06-26,38231.100000000006,Account #2222
1365,2024-06-27,38231.100000000006,Account #2222
1366,2024-06-28,38175.100000000006,Account #2222
1367,2024-06-29,38053.18000000001,Account #2222
1368,2024-06-30,37787.07000000001,Account #2222
1369,2024-07-01,37787.07000000001,Account #2222
1370,2024-07-02,37787.07000000001,Account #2222
1371,2024-07-03,37777.51000000001,Account #2222
1372,2024-07-04,37777.51000000001,Account #2222
1373,2024-07-05,37677.51000000001,Account #2222
1374,2024-07-06,37677.51000000001,Account #2222
1375,2024-07-08,37200.23000000001,Account #2222
1376,2024-07-09,37200.23000000001,Account #2222
1377,2024-07-10,37125.140000000014,Account #2222
1378,2024-07-11,37125.140000000014,Account #2222
1379,2024-07-12,37125.140000000014,Account #2222
1380,2024-07-13,37125.140000000014,Account #2222
1381,2024-07-14,37125.140000000014,Account #2222
1382,2024-07-15,36748.92000000001,Account #2222
1383,2024-07-16,36461.09000000002,Account #2222
1384,2024-07-17,36355.99000000002,Account #2222
1385,2024-07-18,36317.48000000002,Account #2222
1386,2024-07-19,36210.17000000001,Account #2222
1387,2024-07-21,36185.78000000001,Account #2222
1388,2024-07-22,36185.78000000001,Account #2222
1389,2024-07-23,36172.320000000014,Account #2222
1390,2024-07-24,36172.320000000014,Account #2222
1391,2024-07-25,35897.210000000014,Account #2222
1392,2024-07-26,35716.960000000014,Account #2222
1393,2024-07-27,35716.960000000014,Account #2222
1394,2024-07-28,35567.77000000001,Account #2222
1395,2024-07-29,35336.62000000001,Account #2222
1396,2024-07-31,35336.62000000001,Account #2222
1397,2024-08-01,35336.62000000001,Account #2222
1398,2024-08-02,34988.61000000001,Account #2222
1399,2024-08-03,34988.61000000001,Account #2222
1400,2024-08-04,34988.61000000001,Account #2222
1401,2024-08-05,34967.740000000005,Account #2222
1402,2024-08-06,34967.740000000005,Account #2222
1403,2024-08-07,34967.740000000005,Account #2222
1404,2024-08-08,34967.740000000005,Account #2222
1405,2024-08-09,34804.22000000001,Account #2222
1406,2024-08-10,34768.30000000001,Account #2222
1407,2024-08-11,34768.30000000001,Account #2222
1408,2024-08-12,34768.30000000001,Account #2222
1409,2024-08-14,34768.30000000001,Account #2222
1410,2024-08-15,34768.30000000001,Account #2222
1411,2024-08-17,34768.30000000001,Account #2222
1412,2024-08-18,34739.08000000001,Account #2222
1413,2024-08-19,34309.100000000006,Account #2222
1414,2024-08-20,34309.100000000006,Account #2222
1415,2024-08-23,34197.600000000006,Account #2222
1416,2024-08-24,34197.600000000006,Account #2222
1417,2024-08-25,34078.33000000001,Account #2222
1418,2024-08-26,33998.83000000001,Account #2222
1419,2024-08-28,32863.66000000001,Account #2222
1420,2024-08-29,32863.66000000001,Account #2222
1421,2024-08-30,32863.66000000001,Account #2222
1422,2024-09-01,32422.79000000001,Account #2222
1423,2024-09-02,31222.79000000001,Account #2222
1424,2024-09-03,31198.920000000013,Account #2222
1425,2024-09-04,31198.920000000013,Account #2222
1426,2024-09-05,31070.230000000014,Account #2222
1427,2024-09-06,30614.040000000015,Account #2222
1428,2024-09-07,30614.040000000015,Account #2222
1429,2024-09-08,30163.370000000017,Account #2222
1430,2024-09-09,30163.370000000017,Account #2222
1431,2024-09-10,30086.460000000017,Account #2222
1432,2024-09-11,30086.460000000017,Account #2222
1433,2024-09-12,29975.870000000017,Account #2222
1434,2024-09-15,29975.870000000017,Account #2222
1435,2024-09-16,29835.58000000002,Account #2222
1436,2024-09-17,29748.37000000002,Account #2222
1437,2024-09-18,29648.610000000022,Account #2222
1438,2024-09-19,29505.91000000002,Account #2222
1439,2024-09-20,29505.91000000002,Account #2222
1440,2024-09-21,29379.900000000023,Account #2222
1441,2024-09-22,29379.900000000023,Account #2222
1442,2024-09-24,29379.900000000023,Account #2222
1443,2024-09-25,29379.900000000023,Account #2222
1444,2024-09-26,29379.900000000023,Account #2222
1445,2024-09-27,28382.860000000022,Account #2222
1446,2024-09-29,28382.860000000022,Account #2222
1447,2024-09-30,28382.860000000022,Account #2222
1448,2024-10-01,28342.860000000022,Account #2222
1449,2024-10-02,28342.860000000022,Account #2222
1450,2024-10-03,28296.830000000024,Account #2222
1451,2024-10-04,28063.980000000025,Account #2222
1452,2024-10-05,28063.980000000025,Account #2222
1453,2024-10-06,28036.470000000027,Account #2222
1454,2024-10-07,27910.910000000025,Account #2222
1455,2024-10-10,27717.600000000024,Account #2222
1456,2024-10-12,27633.800000000025,Account #2222
1457,2024-10-13,27633.800000000025,Account #2222
1458,2024-10-14,27633.800000000025,Account #2222
1459,2024-10-15,27633.800000000025,Account #2222
1460,2024-10-16,27610.340000000026,Account #2222
1461,2024-10-17,27610.340000000026,Account #2222
1462,2024-10-18,27148.560000000027,Account #2222
1463,2024-10-19,26956.450000000026,Account #2222
1464,2024-10-20,26094.170000000027,Account #2222
1465,2024-10-21,26094.170000000027,Account #2222
1466,2024-10-22,26032.71000000003,Account #2222
1467,2024-10-23,25850.900000000027,Account #2222
1468,2024-10-24,25777.930000000026,Account #2222
1469,2024-10-25,26006.140000000025,Account #2222
1470,2024-10-26,25951.760000000024,Account #2222
1471,2024-10-27,25951.760000000024,Account #2222
1472,2024-10-28,25951.760000000024,Account #2222
1473,2024-10-30,25926.500000000025,Account #2222
1474,2024-10-31,25725.970000000027,Account #2222
1475,2024-11-01,37507.22000000003,Account #2222
1476,2024-11-02,37507.22000000003,Account #2222
1477,2024-11-03,37507.22000000003,Account #2222
1478,2024-11-04,37507.22000000003,Account #2222
1479,2024-11-05,37110.34000000003,Account #2222
1480,2024-11-06,37110.34000000003,Account #2222
1481,2024-11-07,37110.34000000003,Account #2222
1482,2024-11-09,36969.27000000003,Account #2222
1483,2024-11-11,36969.27000000003,Account #2222
1484,2024-11-12,36969.27000000003,Account #2222
1485,2024-11-13,36808.79000000003,Account #2222
1486,2024-11-14,36723.48000000003,Account #2222
1487,2024-11-15,36672.65000000003,Account #2222
1488,2024-11-16,36601.58000000003,Account #2222
1489,2024-11-18,36262.21000000003,Account #2222
1490,2024-11-19,36038.870000000024,Account #2222
1491,2024-11-20,36038.870000000024,Account #2222
1492,2024-11-21,35931.49000000003,Account #2222
1493,2024-11-24,35931.49000000003,Account #2222
1494,2024-11-25,35802.40000000002,Account #2222
1495,2024-11-26,35968.120000000024,Account #2222
1496,2024-11-28,35968.120000000024,Account #2222
1497,2024-11-29,35968.120000000024,Account #2222
1498,2024-11-30,35773.760000000024,Account #2222
1499,2024-12-01,35521.72000000002,Account #2222
1500,2024-12-02,35418.410000000025,Account #2222
1501,2024-12-03,35175.85000000001,Account #2222
1502,2024-12-04,35175.85000000001,Account #2222
1503,2024-12-05,35010.31000000001,Account #2222
1504,2024-12-06,35010.31000000001,Account #2222
1505,2024-12-07,35010.31000000001,Account #2222
1506,2024-12-08,35010.31000000001,Account #2222
1507,2024-12-10,34889.85000000001,Account #2222
1508,2024-12-11,34717.41000000001,Account #2222
1509,2024-12-12,34702.23000000001,Account #2222
1510,2024-12-13,34702.23000000001,Account #2222
1511,2024-12-14,34482.76000000001,Account #2222
1512,2024-12-15,34406.23000000001,Account #2222
1513,2024-12-16,34208.500000000015,Account #2222
1514,2024-12-19,34015.92000000001,Account #2222
1515,2024-12-21,34015.92000000001,Account #2222
1516,2024-12-22,33920.390000000014,Account #2222
1517,2024-12-23,33920.390000000014,Account #2222
1518,2024-12-24,33920.390000000014,Account #2222
1519,2024-12-25,33825.11000000001,Account #2222
1520,2024-12-26,33825.11000000001,Account #2222
1521,2024-12-27,33792.50000000001,Account #2222
1522,2024-12-28,33792.50000000001,Account #2222
1523,2024-12-30,33759.64000000001,Account #2222
1524,2024-12-31,33707.520000000004,Account #2222
1525,2025-01-01,33707.520000000004,Account #2222
1526,2025-01-02,33707.520000000004,Account #2222
1527,2025-01-03,33459.76,Account #2222
1528,2025-01-04,33363.12,Account #2222
1529,2025-01-05,33305.520000000004,Account #2222
1530,2025-01-06,33243.520000000004,Account #2222
1531,2025-01-07,33160.87,Account #2222
1532,2025-01-08,33160.87,Account #2222
1533,2025-01-10,33160.87,Account #2222
1534,2025-01-11,33160.87,Account #2222
1535,2025-01-12,33160.87,Account #2222
1536,2025-01-13,33160.87,Account #2222
1537,2025-01-14,33057.600000000006,Account #2222
1538,2025-01-15,32604.230000000007,Account #2222
1539,2025-01-17,32604.230000000007,Account #2222
1540,2025-01-18,32446.650000000005,Account #2222
1541,2025-01-20,32446.650000000005,Account #2222
1542,2025-01-21,32446.650000000005,Account #2222
1543,2025-01-22,32446.650000000005,Account #2222
1544,2025-01-23,32405.760000000006,Account #2222
1545,2025-01-24,32405.760000000006,Account #2222
1546,2025-01-25,32405.760000000006,Account #2222
1547,2025-01-26,32093.480000000003,Account #2222
1548,2025-01-27,32093.480000000003,Account #2222
1549,2025-01-28,32093.480000000003,Account #2222
1550,2025-01-29,32093.480000000003,Account #2222
1551,2025-01-30,32093.480000000003,Account #2222
1552,2025-01-31,32093.480000000003,Account #2222
1553,2025-02-01,32093.480000000003,Account #2222
1554,2025-02-02,32047.290000000005,Account #2222
1555,2025-02-03,32007.290000000005,Account #2222
1556,2025-02-04,32007.290000000005,Account #2222
1557,2025-02-05,31513.250000000007,Account #2222
1558,2025-02-06,31208.110000000008,Account #2222
1559,2025-02-07,31208.110000000008,Account #2222
1560,2025-02-08,31208.110000000008,Account #2222
1561,2025-02-09,31147.22000000001,Account #2222
1562,2025-02-10,31147.22000000001,Account #2222
1563,2025-02-11,30387.070000000007,Account #2222
1564,2025-02-12,30387.070000000007,Account #2222
1565,2025-02-15,30387.070000000007,Account #2222
1566,2025-02-16,30122.410000000007,Account #2222
1567,2025-02-17,30057.770000000008,Account #2222
1568,2025-02-19,29705.500000000007,Account #2222
1569,2025-02-20,29652.530000000006,Account #2222
1570,2025-02-22,29570.350000000006,Account #2222
1571,2025-02-23,29472.110000000004,Account #2222
1572,2025-02-24,29472.110000000004,Account #2222
1573,2025-02-25,29322.140000000007,Account #2222
1574,2025-02-26,28387.65000000001,Account #2222
1575,2025-02-27,28204.71000000001,Account #2222
1576,2025-03-01,28109.42000000001,Account #2222
1577,2025-03-03,28109.42000000001,Account #2222
1578,2025-03-04,27518.770000000008,Account #2222
1579,2025-03-05,27430.750000000007,Account #2222
1580,2025-03-06,27430.750000000007,Account #2222
1581,2025-03-07,27430.750000000007,Account #2222
1582,2025-03-08,27430.750000000007,Account #2222
1583,2025-03-09,27354.930000000008,Account #2222
1584,2025-03-10,27354.930000000008,Account #2222
1585,2025-03-11,26814.040000000008,Account #2222
1586,2025-03-12,26794.750000000007,Account #2222
1587,2025-03-13,26794.750000000007,Account #2222
1588,2025-03-14,26645.640000000007,Account #2222
1589,2025-03-15,26640.290000000008,Account #2222
1590,2025-03-16,26483.97000000001,Account #2222
1591,2025-03-17,26483.97000000001,Account #2222
1592,2025-03-19,26406.950000000008,Account #2222
1593,2025-03-20,26121.40000000001,Account #2222
1594,2025-03-21,26121.40000000001,Account #2222
1595,2025-03-22,26121.40000000001,Account #2222
1596,2025-03-23,26121.40000000001,Account #2222
1597,2025-03-25,25878.44000000001,Account #2222
1598,2025-03-26,25878.44000000001,Account #2222
1599,2025-03-27,24737.450000000008,Account #2222
1600,2025-03-28,24151.300000000007,Account #2222
1601,2025-03-29,24151.300000000007,Account #2222
1602,2025-03-31,24026.840000000007,Account #2222
1603,2025-04-01,24453.830000000005,Account #2222
1604,2025-04-02,23253.830000000005,Account #2222
1605,2025-04-03,23253.830000000005,Account #2222
1606,2025-04-04,23240.700000000004,Account #2222
1607,2025-04-05,22984.100000000006,Account #2222
1608,2025-04-06,22984.100000000006,Account #2222
1609,2025-04-07,22984.100000000006,Account #2222
1610,2025-04-08,22861.800000000007,Account #2222
1611,2025-04-09,22779.740000000005,Account #2222
1612,2025-04-10,22691.480000000007,Account #2222
1613,2025-04-12,22893.730000000007,Account #2222
1614,2025-04-13,22632.640000000007,Account #2222
1615,2025-04-14,22632.640000000007,Account #2222
1616,2025-04-15,22632.640000000007,Account #2222
1617,2025-04-17,22551.860000000008,Account #2222
1618,2025-04-18,22488.63000000001,Account #2222
1619,2025-04-19,21843.62000000001,Account #2222
1620,2025-04-20,21676.98000000001,Account #2222
1621,2025-04-21,22550.720000000012,Account #2222
1622,2025-04-26,22550.720000000012,Account #2222
1623,2025-04-27,22550.720000000012,Account #2222
1624,2025-04-28,22550.720000000012,Account #2222
1625,2025-04-29,22476.350000000013,Account #2222
1626,2025-04-30,22476.350000000013,Account #2222
1627,2025-05-01,22421.740000000013,Account #2222
1628,2025-05-02,22421.740000000013,Account #2222
1629,2025-05-03,22421.740000000013,Account #2222
1630,2025-05-04,22381.740000000013,Account #2222
1631,2025-05-05,22381.740000000013,Account #2222
1632,2025-05-06,21558.530000000013,Account #2222
1633,2025-05-10,21558.530000000013,Account #2222
1634,2025-05-12,21479.920000000013,Account #2222
1635,2025-05-13,20855.86000000001,Account #2222
1636,2025-05-14,20855.86000000001,Account #2222
1637,2025-05-15,20649.04000000001,Account #2222
1638,2025-05-16,20649.04000000001,Account #2222
1639,2025-05-17,20199.86000000001,Account #2222
1640,2025-05-18,20199.86000000001,Account #2222
1641,2025-05-19,20162.75000000001,Account #2222
1642,2025-05-20,20162.75000000001,Account #2222
1643,2025-05-21,20130.01000000001,Account #2222
1644,2025-05-22,20130.01000000001,Account #2222
1645,2025-05-23,20130.01000000001,Account #2222
1646,2025-05-24,20130.01000000001,Account #2222
1647,2025-05-25,19469.88000000001,Account #2222
1648,2025-05-26,19795.80000000001,Account #2222
1649,2025-05-27,19740.84000000001,Account #2222
1650,2025-05-28,19740.84000000001,Account #2222
1651,2025-05-29,19577.30000000001,Account #2222
1652,2025-05-30,19577.30000000001,Account #2222
1653,2025-06-01,19522.66000000001,Account #2222
1654,2025-06-02,18672.32000000001,Account #2222
1655,2025-06-03,18359.83000000001,Account #2222
1656,2025-06-04,18312.58000000001,Account #2222
1657,2025-06-05,18312.58000000001,Account #2222
1658,2025-06-06,18312.58000000001,Account #2222
1659,2025-06-07,17808.58000000001,Account #2222
1660,2025-06-08,17741.71000000001,Account #2222
1661,2025-06-09,17741.71000000001,Account #2222
1662,2025-06-10,17511.21000000001,Account #2222
1663,2025-06-11,17460.73000000001,Account #2222
1664,2025-06-12,17326.76000000001,Account #2222
1665,2025-06-13,17326.76000000001,Account #2222
1666,2025-06-14,17326.76000000001,Account #2222
1667,2025-06-15,17046.57000000001,Account #2222
1668,2025-06-18,17046.57000000001,Account #2222
1669,2025-06-20,17046.57000000001,Account #2222
1670,2025-06-22,16885.14000000001,Account #2222
1671,2025-06-23,16885.14000000001,Account #2222
1672,2025-06-24,16885.14000000001,Account #2222
1673,2025-06-26,16885.14000000001,Account #2222
1674,2025-06-27,16751.87000000001,Account #2222
1675,2025-06-28,16751.87000000001,Account #2222
1676,2025-06-29,17117.63000000001,Account #2222
1677,2025-06-30,17073.24000000001,Account #2222
1678,2025-07-01,17045.250000000007,Account #2222
1679,2025-07-03,17045.250000000007,Account #2222
1680,2025-07-04,16837.960000000006,Account #2222
1681,2025-07-05,16837.960000000006,Account #2222
1682,2025-07-07,16837.960000000006,Account #2222
1683,2025-07-08,16580.520000000008,Account #2222
1684,2025-07-09,16580.520000000008,Account #2222
1685,2025-07-10,16580.520000000008,Account #2222
1686,2025-07-11,16580.520000000008,Account #2222
1687,2025-07-13,16312.080000000007,Account #2222
1688,2025-07-14,16312.080000000007,Account #2222
1689,2025-07-15,16176.120000000008,Account #2222
1690,2025-07-16,16750.15000000001,Account #2222
1691,2025-07-17,16108.490000000009,Account #2222
1692,2025-07-18,16108.490000000009,Account #2222
1693,2025-07-19,15908.910000000009,Account #2222
1694,2025-07-20,15799.11000000001,Account #2222
1695,2025-07-21,15799.11000000001,Account #2222
1696,2025-07-22,15084.76000000001,Account #2222
1697,2025-07-23,14995.470000000008,Account #2222
1698,2025-07-24,14745.00000000001,Account #2222
1699,2025-07-26,14745.00000000001,Account #2222
1700,2025-07-27,14745.00000000001,Account #2222
1701,2025-07-28,14554.460000000008,Account #2222
1702,2025-07-29,14554.460000000008,Account #2222
1703,2025-07-31,14543.930000000008,Account #2222
1704,2025-08-01,15007.760000000007,Account #2222
1705,2025-08-02,15007.760000000007,Account #2222
1706,2025-08-03,26935.26000000001,Account #2222
1707,2025-08-04,25735.26000000001,Account #2222
1708,2025-08-05,25735.26000000001,Account #2222
1709,2025-08-07,25735.26000000001,Account #2222
1710,2025-08-08,25695.450000000008,Account #2222
1711,2025-08-09,25695.450000000008,Account #2222
1712,2025-08-10,25695.450000000008,Account #2222
1713,2025-08-12,25695.450000000008,Account #2222
1714,2025-08-13,24999.290000000008,Account #2222
1715,2025-08-14,24982.26000000001,Account #2222
1716,2025-08-15,24763.51000000001,Account #2222
1717,2025-08-16,24763.51000000001,Account #2222
1718,2025-08-17,24726.44000000001,Account #2222
1719,2025-08-19,24726.44000000001,Account #2222
1720,2025-08-20,24699.37000000001,Account #2222
1721,2025-08-21,24683.11000000001,Account #2222
1722,2025-08-22,24683.11000000001,Account #2222
1723,2025-08-23,24683.11000000001,Account #2222
1724,2025-08-24,24683.11000000001,Account #2222
1725,2025-08-25,24683.11000000001,Account #2222
1726,2025-08-26,24683.11000000001,Account #2222
1727,2025-08-27,24683.11000000001,Account #2222
1728,2025-08-28,23648.30000000001,Account #2222
1729,2025-08-30,23648.30000000001,Account #2222
1730,2025-08-31,23994.33000000001,Account #2222
1731,2025-09-01,22794.33000000001,Account #2222
1732,2025-09-02,22794.33000000001,Account #2222
1733,2025-09-03,22754.33000000001,Account #2222
1734,2025-09-04,21968.65000000001,Account #2222
1735,2025-09-05,21854.56000000001,Account #2222
1736,2025-09-06,21854.56000000001,Account #2222
1737,2025-09-07,21854.56000000001,Account #2222
1738,2025-09-09,21745.87000000001,Account #2222
1739,2025-09-10,21745.87000000001,Account #2222
1740,2025-09-11,21745.87000000001,Account #2222
1741,2025-09-14,21695.82000000001,Account #2222
1742,2025-09-15,21652.560000000012,Account #2222
1743,2025-09-16,21652.560000000012,Account #2222
1744,2025-09-18,21652.560000000012,Account #2222
1745,2025-09-20,20291.470000000012,Account #2222
1746,2025-09-21,20291.470000000012,Account #2222
1747,2025-09-22,20291.470000000012,Account #2222
1748,2025-09-23,20098.960000000014,Account #2222
1749,2025-09-24,19856.02000000001,Account #2222
1750,2025-09-25,19856.02000000001,Account #2222
1751,2025-09-26,19566.19000000001,Account #2222
1752,2025-09-27,19287.38000000001,Account #2222
1753,2025-09-28,19196.06000000001,Account #2222
1754,2025-09-29,19196.06000000001,Account #2222
1755,2025-09-30,19196.06000000001,Account #2222
1756,2025-10-01,19196.06000000001,Account #2222
1757,2025-10-02,19993.97000000001,Account #2222
1758,2025-10-03,19265.520000000008,Account #2222
1759,2025-10-04,19265.520000000008,Account #2222
1760,2025-10-05,19225.520000000008,Account #2222
1761,2025-10-07,19156.47000000001,Account #2222
1762,2025-10-08,18722.21000000001,Account #2222
1763,2025-10-09,18701.34000000001,Account #2222
1764,2025-10-10,18701.34000000001,Account #2222
1765,2025-10-11,18701.34000000001,Account #2222
1766,2025-10-13,18701.34000000001,Account #2222
1767,2025-10-14,18701.34000000001,Account #2222
1768,2025-10-15,18701.34000000001,Account #2222
1769,2025-10-18,18701.34000000001,Account #2222
1770,2025-10-19,17663.23000000001,Account #2222
1771,2025-10-20,17663.23000000001,Account #2222
1772,2025-10-21,17663.23000000001,Account #2222
1773,2025-10-22,17663.23000000001,Account #2222
1774,2025-10-23,17639.20000000001,Account #2222
1775,2025-10-24,17469.89000000001,Account #2222
1776,2025-10-27,17469.89000000001,Account #2222
1777,2025-10-28,17469.89000000001,Account #2222
1778,2025-10-30,17313.92000000001,Account #2222
1779,2025-10-31,17313.92000000001,Account #2222
1780,2025-11-01,17293.92000000001,Account #2222
1781,2025-11-02,16954.73000000001,Account #2222
1782,2025-11-03,16941.26000000001,Account #2222
1783,2025-11-04,16754.590000000007,Account #2222
1784,2025-11-05,16674.190000000006,Account #2222
1785,2025-11-06,15552.930000000006,Account #2222
1786,2025-11-07,15519.690000000006,Account #2222
1787,2025-11-09,15425.920000000006,Account #2222
1788,2025-11-11,15396.770000000006,Account #2222
1789,2025-11-12,15396.770000000006,Account #2222
1790,2025-11-13,15396.770000000006,Account #2222
1791,2025-11-15,15396.770000000006,Account #2222
1792,2025-11-16,15396.770000000006,Account #2222
1793,2025-11-17,15396.770000000006,Account #2222
1794,2025-11-18,15137.690000000006,Account #2222
1795,2025-11-19,15137.690000000006,Account #2222
1796,2025-11-20,15137.690000000006,Account #2222
1797,2025-11-21,15121.380000000006,Account #2222
1798,2025-11-23,15109.310000000007,Account #2222
1799,2025-11-24,15034.410000000007,Account #2222
1800,2025-11-25,14879.710000000006,Account #2222
1801,2025-11-26,14879.710000000006,Account #2222
1802,2023-01-01,0.0,Account #3333
1803,2023-01-02,0.0,Account #3333
1804,2023-01-03,0.0,Account #3333
1805,2023-01-04,-140.59,Account #3333
1806,2023-01-05,-184.66,Account #3333
1807,2023-01-06,-184.66,Account #3333
1808,2023-01-07,-399.72,Account #3333
1809,2023-01-08,-399.72,Account #3333
1810,2023-01-09,-431.08000000000004,Account #3333
1811,2023-01-10,-431.08000000000004,Account #3333
1812,2023-01-11,-431.08000000000004,Account #3333
1813,2023-01-12,-431.08000000000004,Account #3333
1814,2023-01-13,-431.08000000000004,Account #3333
1815,2023-01-14,-461.94000000000005,Account #3333
1816,2023-01-15,-573.57,Account #3333
1817,2023-01-17,-573.57,Account #3333
1818,2023-01-18,-573.57,Account #3333
