,date,balance_account_1111,balance_account_2222,balance_account_3333,total_balance
704,2025-04-03,34348.78,23253.830000000005,32134.859999999964,89737.46999999997
705,2025-04-04,34266.02,23240.700000000004,32134.859999999964,89641.57999999996
706,2025-04-05,34266.02,22984.100000000006,31850.969999999965,89101.08999999997
707,2025-04-06,33922.35,22984.100000000006,31231.819999999963,88138.26999999996
708,2025-04-07,33585.24,22984.100000000006,31231.819999999963,87801.15999999997
709,2025-04-08,33437.97,22861.800000000007,31231.819999999963,87531.58999999997
710,2025-04-09,33405.89,22779.740000000005,31112.799999999963,87298.42999999996
711,2025-04-10,33405.89,22691.480000000007,31112.799999999963,87210.16999999997
712,2025-04-12,33245.579999999994,22893.730000000007,31014.059999999965,87153.36999999997
713,2025-04-13,33245.579999999994,22632.640000000007,31014.059999999965,86892.27999999997
714,2025-04-14,33245.579999999994,22632.640000000007,30028.229999999963,85906.44999999997
715,2025-04-15,33245.579999999994,22632.640000000007,29942.269999999964,85820.48999999996
716,2025-04-17,33245.579999999994,22551.860000000008,29942.269999999964,85739.70999999996
717,2025-04-18,33014.06,22488.63000000001,29942.269999999964,85444.95999999996
718,2025-04-19,32900.759999999995,21843.62000000001,29942.269999999964,84686.64999999997
719,2025-04-20,32900.759999999995,21676.98000000001,29942.269999999964,84520.00999999997
720,2025-04-21,32877.67999999999,22550.720000000012,29818.679999999964,85247.07999999997
721,2025-04-26,32877.67999999999,22550.720000000012,29097.219999999965,84525.61999999997
722,2025-04-27,32877.67999999999,22550.720000000012,28943.209999999966,84371.60999999997
723,2025-04-28,32877.67999999999,22550.720000000012,28683.39999999997,84111.79999999997
724,2025-04-29,32877.67999999999,22476.350000000013,28512.75999999997,83866.78999999998
725,2025-04-30,32693.759999999995,22476.350000000013,28512.75999999997,83682.86999999998
726,2025-05-01,32157.209999999995,22421.740000000013,28512.75999999997,83091.70999999998
727,2025-05-02,32050.289999999997,22421.740000000013,28377.75999999997,82849.78999999998
728,2025-05-03,32050.289999999997,22421.740000000013,28092.11999999997,82564.14999999998
729,2025-05-04,32050.289999999997,22381.740000000013,40092.119999999966,94524.14999999998
730,2025-05-05,31775.959999999995,22381.740000000013,38812.429999999964,92970.12999999998
731,2025-05-06,31775.959999999995,21558.530000000013,37481.759999999966,90816.24999999997
732,2025-05-10,31736.949999999997,21558.530000000013,37234.79999999997,90530.27999999997
733,2025-05-12,31736.949999999997,21479.920000000013,37168.70999999997,90385.57999999999
734,2025-05-13,31104.18,20855.86000000001,37168.70999999997,89128.74999999997
735,2025-05-14,31052.31,20855.86000000001,37168.70999999997,89076.87999999998
736,2025-05-15,31014.370000000003,20649.04000000001,37302.34999999997,88965.75999999998
737,2025-05-16,30830.4,20649.04000000001,37302.34999999997,88781.78999999998
738,2025-05-17,29652.300000000003,20199.86000000001,37302.34999999997,87154.50999999998
739,2025-05-18,29585.510000000002,20199.86000000001,37096.60999999997,86881.97999999998
740,2025-05-19,29585.510000000002,20162.75000000001,38004.82999999997,87753.08999999998
741,2025-05-20,30188.560000000005,20162.75000000001,38004.82999999997,88356.13999999998
742,2025-05-21,30154.130000000005,20130.01000000001,37922.17999999997,88206.31999999998
743,2025-05-22,30154.130000000005,20130.01000000001,37529.05999999997,87813.19999999998
744,2025-05-23,29869.730000000003,20130.01000000001,37529.05999999997,87528.79999999999
745,2025-05-24,29869.730000000003,20130.01000000001,37444.869999999966,87444.60999999999
746,2025-05-25,29869.730000000003,19469.88000000001,37444.869999999966,86784.47999999998
747,2025-05-26,29869.730000000003,19795.80000000001,37383.16999999997,87048.69999999998
748,2025-05-27,29832.790000000005,19740.84000000001,37345.60999999997,86919.23999999999
749,2025-05-28,29768.270000000004,19740.84000000001,37345.60999999997,86854.71999999999
750,2025-05-29,29768.270000000004,19577.30000000001,37345.60999999997,86691.18
751,2025-05-30,29515.630000000005,19577.30000000001,37345.60999999997,86438.53999999998
752,2025-06-01,28102.000000000004,19522.66000000001,37345.60999999997,84970.26999999999
753,2025-06-02,28102.000000000004,18672.32000000001,37345.60999999997,84119.93
754,2025-06-03,27899.320000000003,18359.83000000001,37268.61999999997,83527.76999999999
755,2025-06-04,27719.020000000004,18312.58000000001,37268.61999999997,83300.21999999999
756,2025-06-05,39686.33,18312.58000000001,37268.61999999997,95267.52999999998
757,2025-06-06,39621.48,18312.58000000001,37268.61999999997,95202.68
758,2025-06-07,39552.97,17808.58000000001,36451.44999999997,93812.99999999997
759,2025-06-08,39552.97,17741.71000000001,36451.44999999997,93746.12999999998
760,2025-06-09,39287.47,17741.71000000001,36451.44999999997,93480.62999999998
761,2025-06-10,39287.47,17511.21000000001,35871.439999999966,92670.11999999997
762,2025-06-11,39287.47,17460.73000000001,35778.109999999964,92526.30999999997
763,2025-06-12,39194.44,17326.76000000001,35529.679999999964,92050.87999999998
764,2025-06-13,39026.18,17326.76000000001,35529.679999999964,91882.61999999997
765,2025-06-14,39014.72,17326.76000000001,35384.289999999964,91725.76999999997
766,2025-06-15,39014.72,17046.57000000001,35384.289999999964,91445.57999999997
767,2025-06-18,39014.72,17046.57000000001,34873.44999999997,90934.73999999998
768,2025-06-20,38772.990000000005,17046.57000000001,34873.44999999997,90693.00999999998
769,2025-06-22,38772.990000000005,16885.14000000001,34873.44999999997,90531.57999999999
770,2025-06-23,38772.990000000005,16885.14000000001,34764.579999999965,90422.70999999999
771,2025-06-24,38494.83,16885.14000000001,34498.38999999997,89878.35999999999
772,2025-06-26,38494.83,16885.14000000001,34209.70999999997,89589.68
773,2025-06-27,38371.22,16751.87000000001,34169.759999999966,89292.84999999998
774,2025-06-28,38253.33,16751.87000000001,33939.119999999966,88944.31999999998
775,2025-06-29,38329.08,17117.63000000001,33939.119999999966,89385.82999999997
776,2025-06-30,38329.08,17073.24000000001,33799.859999999964,89202.17999999996
777,2025-07-01,38329.08,17045.250000000007,33799.859999999964,89174.18999999997
778,2025-07-03,38289.08,17045.250000000007,33799.859999999964,89134.18999999997
779,2025-07-04,36969.08,16837.960000000006,33799.859999999964,87606.89999999997
780,2025-07-05,48969.08,16837.960000000006,33799.859999999964,99606.89999999997
781,2025-07-07,48969.08,16837.960000000006,33657.109999999964,99464.14999999997
782,2025-07-08,48969.08,16580.520000000008,33657.109999999964,99206.70999999996
783,2025-07-09,48969.08,16580.520000000008,33627.58999999997,99177.18999999997
784,2025-07-10,48969.08,16580.520000000008,32953.439999999966,98503.03999999998
785,2025-07-11,48894.07,16580.520000000008,32953.439999999966,98428.02999999997
786,2025-07-13,48894.07,16312.080000000007,32715.729999999967,97921.87999999998
787,2025-07-14,48603.73,16312.080000000007,32715.729999999967,97631.53999999998
788,2025-07-15,48603.73,16176.120000000008,32715.729999999967,97495.57999999999
789,2025-07-16,48603.73,16750.15000000001,32715.729999999967,98069.60999999999
790,2025-07-17,48603.73,16108.490000000009,32715.729999999967,97427.94999999998
791,2025-07-18,47705.39000000001,16108.490000000009,32715.729999999967,96529.60999999999
792,2025-07-19,47705.39000000001,15908.910000000009,32495.749999999967,96110.04999999999
793,2025-07-20,47670.29000000001,15799.11000000001,32033.959999999966,95503.35999999999
794,2025-07-21,47587.07000000001,15799.11000000001,32033.959999999966,95420.13999999998
795,2025-07-22,47587.07000000001,15084.76000000001,32033.959999999966,94705.78999999998
796,2025-07-23,47521.770000000004,14995.470000000008,31908.759999999966,94425.99999999997
797,2025-07-24,47521.770000000004,14745.00000000001,31908.759999999966,94175.52999999997
798,2025-07-26,47477.23,14745.00000000001,31869.209999999966,94091.43999999997
799,2025-07-27,46856.030000000006,14745.00000000001,31596.519999999968,93197.54999999999
800,2025-07-28,46768.00000000001,14554.460000000008,31317.00999999997,92639.46999999999
801,2025-07-29,46768.00000000001,14554.460000000008,31158.57999999997,92481.03999999998
802,2025-07-31,46547.65000000001,14543.930000000008,31127.70999999997,92219.28999999998
803,2025-08-01,46356.170000000006,15007.760000000007,31083.31999999997,92447.24999999999
804,2025-08-02,46356.170000000006,15007.760000000007,30334.33999999997,91698.26999999999
805,2025-08-03,46356.170000000006,26935.26000000001,30294.33999999997,103585.76999999999
806,2025-08-04,46356.170000000006,25735.26000000001,29706.11999999997,101797.54999999999
807,2025-08-05,45560.12000000001,25735.26000000001,29667.87999999997,100963.25999999998
808,2025-08-07,45560.12000000001,25735.26000000001,29645.949999999968,100941.32999999999
809,2025-08-08,45560.12000000001,25695.450000000008,29645.949999999968,100901.51999999999
810,2025-08-09,45560.12000000001,25695.450000000008,29515.62999999997,100771.19999999998
811,2025-08-10,45468.11000000001,25695.450000000008,29515.62999999997,100679.18999999997
812,2025-08-12,45389.030000000006,25695.450000000008,29515.62999999997,100600.10999999999
813,2025-08-13,45389.030000000006,24999.290000000008,29515.62999999997,99903.94999999998
814,2025-08-14,45339.200000000004,24982.26000000001,29515.62999999997,99837.09
815,2025-08-15,45339.200000000004,24763.51000000001,29489.21999999997,99591.93
816,2025-08-16,45339.200000000004,24763.51000000001,29392.569999999967,99495.27999999998
817,2025-08-17,45339.200000000004,24726.44000000001,28593.929999999964,98659.56999999998
818,2025-08-19,45562.19,24726.44000000001,28593.929999999964,98882.55999999997
819,2025-08-20,45359.51,24699.37000000001,28111.179999999964,98170.05999999997
820,2025-08-21,45359.51,24683.11000000001,28059.199999999964,98101.81999999998
821,2025-08-22,44576.43,24683.11000000001,28059.199999999964,97318.73999999998
822,2025-08-23,44493.51,24683.11000000001,28059.199999999964,97235.81999999998
823,2025-08-24,44456.03,24683.11000000001,27963.159999999963,97102.29999999997
824,2025-08-25,44379.92,24683.11000000001,27963.159999999963,97026.18999999997
825,2025-08-26,44248.88,24683.11000000001,27963.159999999963,96895.14999999997
826,2025-08-27,44056.86,24683.11000000001,27877.889999999963,96617.85999999999
827,2025-08-28,43896.26,23648.30000000001,27672.409999999963,95216.96999999997
828,2025-08-30,43641.79,23648.30000000001,27672.409999999963,94962.49999999997
829,2025-08-31,43641.79,23994.33000000001,27572.019999999964,95208.13999999997
830,2025-09-01,43641.79,22794.33000000001,27544.969999999965,93981.08999999997
831,2025-09-02,43641.79,22794.33000000001,27260.199999999964,93696.31999999998
832,2025-09-03,43641.79,22754.33000000001,37955.85999999997,104351.97999999998
833,2025-09-04,43641.79,21968.65000000001,37955.85999999997,103566.29999999997
834,2025-09-05,43621.79,21854.56000000001,37855.85999999997,103332.20999999998
835,2025-09-06,43563.5,21854.56000000001,37855.85999999997,103273.91999999998
836,2025-09-07,43563.5,21854.56000000001,37807.67999999997,103225.73999999999
837,2025-09-09,43563.5,21745.87000000001,37807.67999999997,103117.04999999999
838,2025-09-10,43563.5,21745.87000000001,37751.25999999997,103060.62999999998
839,2025-09-11,43320.35,21745.87000000001,37751.25999999997,102817.47999999998
840,2025-09-14,43106.03999999999,21695.82000000001,37607.09999999997,102408.95999999996
841,2025-09-15,43106.03999999999,21652.560000000012,37607.09999999997,102365.69999999998
842,2025-09-16,43106.03999999999,21652.560000000012,37549.80999999997,102308.40999999997
843,2025-09-18,43062.479999999996,21652.560000000012,38544.17999999997,103259.21999999997
844,2025-09-20,43062.479999999996,20291.470000000012,38236.13999999997,101590.08999999998
845,2025-09-21,43040.149999999994,20291.470000000012,38236.13999999997,101567.75999999998
846,2025-09-22,43448.329999999994,20291.470000000012,38210.67999999997,101950.47999999998
847,2025-09-23,43448.329999999994,20098.960000000014,38210.67999999997,101757.96999999997
848,2025-09-24,43251.97999999999,19856.02000000001,38210.67999999997,101318.67999999996
849,2025-09-25,43251.97999999999,19856.02000000001,37940.18999999997,101048.18999999997
850,2025-09-26,42862.66999999999,19566.19000000001,37788.20999999997,100217.06999999998
851,2025-09-27,42839.11999999999,19287.38000000001,37343.00999999997,99469.50999999998
852,2025-09-28,42741.96999999999,19196.06000000001,37343.00999999997,99281.03999999998
853,2025-09-29,42741.96999999999,19196.06000000001,37155.41999999998,99093.44999999998
854,2025-09-30,42741.96999999999,19196.06000000001,37084.64999999998,99022.67999999998
855,2025-10-01,42741.96999999999,19196.06000000001,36813.539999999986,98751.56999999998
856,2025-10-02,54552.859999999986,19993.97000000001,36813.539999999986,111360.36999999997
857,2025-10-03,54552.859999999986,19265.520000000008,36813.539999999986,110631.91999999998
858,2025-10-04,53295.179999999986,19265.520000000008,36813.539999999986,109374.23999999999
859,2025-10-05,53295.179999999986,19225.520000000008,36626.209999999985,109146.90999999997
860,2025-10-07,53295.179999999986,19156.47000000001,36261.429999999986,108713.07999999999
861,2025-10-08,52910.62999999998,18722.21000000001,36261.429999999986,107894.26999999999
862,2025-10-09,52877.099999999984,18701.34000000001,36261.429999999986,107839.87
863,2025-10-10,52800.359999999986,18701.34000000001,36146.48999999998,107648.18999999997
864,2025-10-11,52753.499999999985,18701.34000000001,35937.109999999986,107391.94999999998
865,2025-10-13,52715.64999999999,18701.34000000001,35937.109999999986,107354.09999999998
866,2025-10-14,52715.64999999999,18701.34000000001,35858.969999999994,107275.95999999999
867,2025-10-15,51888.039999999986,18701.34000000001,35839.88999999999,106429.26999999999
868,2025-10-18,51756.96999999999,18701.34000000001,35839.88999999999,106298.19999999998
869,2025-10-19,51756.96999999999,17663.23000000001,34850.34999999999,104270.54999999999
870,2025-10-20,51631.58999999999,17663.23000000001,34850.34999999999,104145.17
871,2025-10-21,51532.52999999999,17663.23000000001,34850.34999999999,104046.11
872,2025-10-22,51532.52999999999,17663.23000000001,34404.42999999999,103600.19
873,2025-10-23,51532.52999999999,17639.20000000001,34404.42999999999,103576.16
874,2025-10-24,51532.52999999999,17469.89000000001,34255.09,103257.51
875,2025-10-27,51445.49999999999,17469.89000000001,34195.67,103111.06
876,2025-10-28,50612.969999999994,17469.89000000001,34925.36,103008.22
877,2025-10-30,49963.56999999999,17313.92000000001,34925.36,102202.85
878,2025-10-31,49731.939999999995,17313.92000000001,34925.36,101971.22
879,2025-11-01,49648.579999999994,17293.92000000001,34825.36,101767.86
880,2025-11-02,49648.579999999994,16954.73000000001,34825.36,101428.67
881,2025-11-03,49178.56,16941.26000000001,34825.36,100945.18000000001
882,2025-11-04,49178.56,16754.590000000007,45612.24,111545.39000000001
883,2025-11-05,49178.56,16674.190000000006,45612.24,111464.98999999999
884,2025-11-06,49178.56,15552.930000000006,45537.82,110269.31
885,2025-11-07,48879.04,15519.690000000006,45537.82,109936.55000000002
886,2025-11-09,47991.39,15425.920000000006,45537.82,108955.13
887,2025-11-11,47991.39,15396.770000000006,45537.82,108925.98000000001
888,2025-11-12,47901.63,15396.770000000006,45349.97,108648.37
889,2025-11-13,47084.02,15396.770000000006,45278.57,107759.36
890,2025-11-15,47029.619999999995,15396.770000000006,45278.57,107704.95999999999
891,2025-11-16,47029.619999999995,15396.770000000006,44755.71,107182.1
892,2025-11-17,46211.5,15396.770000000006,44645.76,106254.03
893,2025-11-18,46211.5,15137.690000000006,44645.76,105994.95000000001
894,2025-11-19,46211.5,15137.690000000006,44533.61,105882.8
895,2025-11-20,46211.5,15137.690000000006,44253.12,105602.31
896,2025-11-21,45929.22,15121.380000000006,44253.12,105303.72
897,2025-11-23,45828.55,15109.310000000007,44253.12,105190.98000000001
898,2025-11-24,45828.55,15034.410000000007,43778.89000000001,104641.85
899,2025-11-25,45685.630000000005,14879.710000000006,43778.89000000001,104344.23000000001
900,2025-11-26,45685.630000000005,14879.710000000006,43681.57000000001,104246.91000000002
